     1    0.5014157378E+00    0.2426795771E+00    0.5311591948E+03    0.0000000000E+00    0.2370000000E+03   -0.1000000000E+01    0.4219409283E-02
     2    0.3334643432E-01    0.1156130563E+00    0.6760390169E+03    0.8006372411E+00    0.6000000000E+03   -0.1000000000E+01    0.1666666667E-02
     3    0.6076633529E+00    0.8540808212E+00    0.2680177929E+03    0.0000000000E+00    0.2850000000E+03   -0.1000000000E+01    0.3508771930E-02
     4    0.3642427614E+00    0.6178916151E+00    0.4462357425E+03    0.0000000000E+00    0.2640000000E+03   -0.1000000000E+01    0.3787878788E-02
     5    0.1665537751E+00    0.4903327310E+00    0.5294399174E+03    0.0000000000E+00    0.2390000000E+03   -0.1000000000E+01    0.4184100418E-02
     6    0.9773479101E+00    0.1616159648E+00    0.1555455270E+03    0.0000000000E+00    0.2980000000E+03   -0.1000000000E+01    0.3355704698E-02
     7    0.8630731109E-01    0.2728915622E+00    0.6510974209E+03    0.2598802354E+00    0.5990000000E+03   -0.1000000000E+01    0.1669449082E-02
     8    0.9195949019E+00    0.5278074301E+00    0.2455367157E+03    0.0000000000E+00    0.2890000000E+03   -0.1000000000E+01    0.3460207612E-02
     9    0.7671762556E+00    0.7099627275E+00    0.2781061836E+03    0.0000000000E+00    0.2820000000E+03   -0.1000000000E+01    0.3546099291E-02
    10    0.1732662756E+00    0.1651279693E-01    0.6696355510E+03    0.1771850007E+00    0.5980000000E+03   -0.1000000000E+01    0.1672240803E-02
    11    0.2522912799E+00    0.5727333906E+00    0.4755765318E+03    0.0000000000E+00    0.2600000000E+03   -0.1000000000E+01    0.3846153846E-02
    12    0.6115973919E-01    0.9644148330E+00    0.1290415913E+03    0.0000000000E+00    0.2990000000E+03   -0.1000000000E+01    0.3344481605E-02
    13    0.8338039469E+00    0.6601244722E+00    0.2641923765E+03    0.0000000000E+00    0.2860000000E+03   -0.1000000000E+01    0.3496503497E-02
    14    0.4250465982E+00    0.7333707500E-01    0.5636249909E+03    0.0000000000E+00    0.2180000000E+03   -0.1000000000E+01    0.4587155963E-02
